Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
444.4,5,100,N7JNI,Wagon Mound,NM,OPEN,,190.3,SSE,,444.4,449.4,100,Mora,Off-Air,Mora ARC,NMFCC,
