Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
449.55,-5,71.9,K5FIQ,"Albuquerque,  Op Ctr",NM,OPEN,,154.6,S,,449.55,444.55,71.9,Bernalillo,On-Air,Upper Rio FM Soc,5,NMFCC,
