Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
449.8,-5,67,K5FIQ,"Albuquerque,  Op Ctr",NM,OPEN,,154.6,S,,449.8,444.8,67,Bernalillo,On-Air,Upper Rio FM Soc,5,NMFCC,
