Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,WIRES-X,County,Op Status,Coverage,Affiliate,Features,Mixed-Mode,Notes,Last update
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,107.5,SE,,147.36,147.96,,123,,Open ↑ / Open ↓,11598,Otero,On-Air,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,KC0ITF,E-power,Yes; analog capable.,Digital Wires-X,
