Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
444.975,5,123,N5TSV,"Taos, Wheeler Peak",NM,OPEN,,242.7,SE,,444.975,449.975,123,Taos,On-Air,N5TSV,NMFCC,
