Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Coordination,Last update
147.33,0.6,107.2,KI0MR,Paonia,CO,OPEN,,107.5,E,,147.33,147.93,107.2,Delta,On-Air,Wide area.,North Fork Repeater Assoc.,CCARC,
