Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
147.04,0.6,100,AB1Q,Isleta Pueblo,NM,OPEN,,164.1,S,,147.04,147.64,100,Bernalillo,Off-Air,AB1Q,NMFCC,
