Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
447.475,-5,186.2,WD7N,Springville,UT,OPEN,,130,NW,,447.475,442.475,186.2,Utah,On-Air,Utah County from Alpine to Payson.,4,UVHFS,
