Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
444.7,5,100,K5CPU,"Rio Rancho, Intel Corp",NM,OPEN,,199.9,S,,444.7,449.7,100,Sandoval,On-Air,Albuquerque and vicinity,New Mexico Intel Emergency Amateur Service,E-power.,NMFCC,
