Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
449.725,-5,151.4,WA7UAH,"West Jordan, Butterfield Pk",UT,OPEN,,191.5,NW,,449.725,444.725,151.4,Salt Lake,On-Air,Wide area: Wasatch Front from Payson to the Utah/Idaho border.,ERC Repeater System,9,UVHFS,
