Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
448.475,-5,,KB7HAF,"Park City,  Murdock Peak",UT,OPEN,,155.7,NW,,448.475,443.475,,Summit,On-Air,"Park City, Heber, Coalville and other nearby communities.",8,UVHFS,
