Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,DMR Enabled,Color Code,Wide Network,County,Op Status,Features,Web links,Last update
443.2,5,CC1,N5QD,Corrales,NM,OPEN,,198.6,S,,443.2,448.2,,,1,,Sandoval,On-Air,Brandmeister,http://brandmeister.network/?page=repeater&amp;id=313513,
