Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
449.85,-5,146.2,WA7FFM,"Provo, UVRMC",UT,OPEN,,136.3,NW,,449.85,444.85,146.2,Utah,On-Air,Utah Valley Regional Medical Center,4,UVHFS,
