Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
145.43,-0.6,162.2,KD5SAR,Zuni,NM,OPEN,,183.3,SW,,145.43,144.83,162.2,McKinley,On-Air,Wide are: Southern McKinley County.,MCARES,Closed autopatch.,NMFCC,
