Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,YSF Digital Enabled,DG-ID,County,Op Status,Coverage,Sponsor,Affiliate,Features,Mixed-Mode,Nets,Last update
448.875,-5,,KG7QWU,Lehi,UT,OPEN,,150.2,NW,,448.875,443.875,,,Open ↑ / Open ↓,Utah,On-Air,I-15 from Lehi to Nephi. 30 mi radius.,Rick Whittaker,"Lehi Amateur Radio Club, Lehi CERT, LDS Church ERC","linked, e-power",Yes; analog capable.,"CERT, Lehi Cedar Hollow Stake, Saratoga Springs CERT",
