Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
147.32,0.6,88.5,KA7FAP,Logan,UT,OPEN,,222.1,NNW,,147.32,147.92,88.5,Cache,Off-Air,Logan and immediately surrounding communities.,4,UVHFS,
