Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Web links,Coordination,Last update
146.64,-0.6,,WA7MXZ,"Logan, Cache CSO",UT,OPEN,,216.1,NNW,,146.64,146.04,,Cache,Off-Air,Logan and immediately surrounding communities.,Bridgerland ARC,Autopatch.,BARC Repeaters,UVHFS,
