Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
444.125,5,100,WA5TSV,Los Lunas,NM,OPEN,,170.9,S,,444.125,449.125,100,Valencia,On-Air,Los Lunas ARA,"Closed autopatch, e-power.",NMFCC,
