Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
145.37,-0.6,141.3,NM5EM,"Clovis, Claud",NM,OPEN,,290.8,SE,,145.37,144.77,141.3,Curry,On-Air,NMEMA ARC,NMFCC,
