Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
447.15,-5,107.2,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,227.8,E,,447.15,442.15,107.2,107.2,Jefferson,Off-Air,Wide area: Denver.,Colorado Repeater Association (CRA),"Closed autopatch, e-power.",CCARC,
