Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
448.8,-5,100,K7JH,"Cedar City, Iron Mountain",UT,OPEN,,218.6,WSW,,448.8,443.8,100,Iron,On-Air,RCARC,Remote base.,UVHFS,
