Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,219.3,SW,,447.45,442.45,107.2,San Juan,On-Air,KB5ITS,"E-power, remote base.",NMFCC,
