Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,County,Op Status,Coverage,Sponsor,Affiliate,Features,Mixed-Mode,Coordination,Last update
449.875,-5,D051,K7DAV,"Layton,  Shepard Peak",UT,OPEN,,208.4,NW,,449.875,444.875,D051,D051,,Open ↑ / Open ↓,Davis,On-Air,"Wide area: Salt Lake, David, Weber, Morgan Counties",K7UHP,DCARC,9,Yes; analog capable.,UVHFS,
