Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
147.18,0.6,,N7SGV,Duck Creek Village,UT,OPEN,,184.2,WSW,,147.18,147.78,,Kane,Off-Air,UVHFS,
