Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
927.6625,-25,,N7SGV,Duck Creek Village,UT,OPEN,,188.7,WSW,,927.6625,902.6625,,Kane,Off-Air,UVHFS,
