Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
448.45,-5,131.8,K7OGM,"Laketown, Bear Lake",UT,CLOSED,,248.6,NW,,448.45,443.45,131.8,Rich,On-Air,Wide area: Bear Lake and surrounding communities.,Desert ARS,7,UVHFS,
