Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
145.175,-0.6,141.3,NM5EM,"Cuba, Eureka Mesa",NM,OPEN,,226.6,SE,,145.175,144.575,141.3,Sandoval,Off-Air,NMEMA ARC,NMFCC,
