Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
145.45,-0.6,,KB5WEZ,Las Vegas,NM,OPEN,,205,SSE,,145.45,144.85,,San Miguel,Off-Air,Wide area.,KB5WEZ,"E-power, linked.",NMFCC,
