Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
147.08,0.6,162.2,W5SF,"Chama, Overlook Mtn",NM,OPEN,,166.2,SSW,,147.08,147.68,162.2,Rio Arriba,On-Air,SFARC,NMFCC,
