Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,DMR Enabled,Color Code,Wide Network,County,Op Status,Coverage,Sponsor,Features,Web links,Coordination,Last update
444.6,5,CC1,N5GU,"Albuquerque, Southeast",NM,OPEN,,154.1,S,,444.6,449.6,,,1,,Bernalillo,On-Air,Albuquerque area,Drew J. Riedle,TS 1 Talk Groups *91 World wide *93 North America *3100 USA Nation wide TS 2 Talk Groups *310 TAC 310 *3135 New Mexico State wide *3176 Southwest Region USA,http://brandmeister.network/?page=repeater&amp;id=313509,NMFCC,
