Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
442.15,5,100,AB1Q,"Albuquerque, Isleta Pueblo",NM,OPEN,,163.9,S,,442.15,447.15,100,Bernalillo,Off-Air,AB1Q,Autopatch.,NMFCC,
