Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
927.65,-25,151.4,KC5ZXW,Albuquerque,NM,OPEN,,154.7,S,,927.65,902.65,151.4,Bernalillo,Off-Air,NMFCC,
