Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
147.36,0.6,100,KB5XE,Albuquerque,NM,OPEN,,152,S,,147.36,147.96,100,Bernalillo,Off-Air,KB5XE,E-power.,NMFCC,
