Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
444.1,5,100,KC5ZXW,"Albuquerque, Southeast",NM,OPEN,,154.9,S,,444.1,449.1,100,Bernalillo,On-Air,NMFCC,
