Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
146.61,-0.6,107.2,K0RV,"Vail, Bald Mountain",CO,OPEN,,185.5,E,,146.61,146.01,107.2,Eagle,On-Air,ECHO,11,CCARC,
