Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
449.925,-5,100,W7CWI,"Page (AZ), Navajo Mountain",UT,OPEN,,128.4,SW,,449.925,444.925,100,San Juan,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",Lake Powell ARG,10,UVHFS,
