Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
448.75,-5,100,NA7DB,"Page (az), Navajo Mountain",UT,OPEN,,147.9,SSW,,448.75,443.75,100,San Juan,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",10,UVHFS,
