Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
442.35,5,100,WA5OLD,Rio Rancho,NM,OPEN,,196.1,S,,442.35,447.35,100,Sandoval,On-Air,WA5OLD,Autopatch.,NMFCC,
