Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Web links,Coordination,Last update
145.39,-0.6,100,KF5PFO,"Red River, Molycorp",NM,OPEN,,233.2,SE,,145.39,144.79,100,Taos,On-Air,Wide area.,Taos ARC,"E-power, linked.",Taos Amateur Radio Club,NMFCC,
