Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
449.275,-5,,K5JCA,"Hurricane, Hurricane Mesa",UT,OPEN,,225.7,WSW,,449.275,444.275,,Washington,On-Air,UVHFS,
