Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
146.84,-0.6,,N7RDZ,Winslow,AZ,OPEN,,257.6,SW,,146.84,146.24,,Navajo,On-Air,N7RDZ,ARCA,
