Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
442.525,5,100,K5PRN,"Albuquerque, UNM Campus",NM,OPEN,,152.2,S,,442.525,447.525,100,Bernalillo,On-Air,KE5LOH,NMFCC,
