Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
449.85,-5,,W7NRC,Kanab,UT,OPEN,,202.7,SW,,449.85,444.85,,Kane,Off-Air,Southern border of Utah including Kanab and surrounding areas.,4,UVHFS,
