Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
441.775,5,156.7,K9FUN,Clarkdale,AZ,OPEN,,275.5,SW,,441.775,446.775,156.7,Yavapai,On-Air,K9FUN,ARCA,
