Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,County,Op Status,Coverage,Sponsor,Features,Mixed-Mode,Coordination,Last update
447.2,-5,127.3,K7DAV,"Antelope Island, Frary Peak",UT,OPEN,,217.4,NW,,447.2,442.2,127.3,127.3,,Open ↑ / Open ↓,Davis,On-Air,Wide area: North Salt Lake to South Ogden.,Davis Co ARC,6,Yes; analog capable.,UVHFS,
