Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
449.7,-5,127.3,KO7R,"Cedar Fort, Internet Mountain",UT,OPEN,,157.9,NW,,449.7,444.7,127.3,Utah,On-Air,UVHFS,
