Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsRxCode,DtcsPolarity,Mode,TStep,Comment
,K7UVA 145.25,145.25,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Utah Valley Amateur Radio Club
