Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsRxCode,DtcsPolarity,Mode,TStep,Comment
,NM5EM 145.175,145.175,-,0.6,Tone,141.3,88.5,23,23,NN,FM,5,NMEMA ARC
,NM5EM 147.04,147.04,+,0.6,Tone,141.3,88.5,23,23,NN,FM,5,NMEMA ARC
,NM5EM 147.02,147.02,+,0.6,Tone,141.3,88.5,23,23,NN,FM,5,NMEMA ARC
,NM5EM 147.175,147.175,+,0.6,Tone,141.3,88.5,23,23,NN,FM,5,NMEMA ARC
,NM5EM 145.37,145.37,-,0.6,Tone,141.3,88.5,23,23,NN,FM,5,NMEMA ARC
