Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
53.2,-1,107.2,N9PGQ,La Cueva,NM,OPEN,,198,S,,53.2,52.2,107.2,Santa Fe,Off-Air,N9PGQ,NMFCC,
