Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
448.225,-5,146.2,KC7MVI,"Eureka,  Eureka Peak",UT,OPEN,,166.7,NW,,448.225,443.225,146.2,Juab,Off-Air,Wide area: Utah County from Alpine to Payson.,Utah Valley Comm College,"Autopatch, 4,300'.",UVHFS,
