Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
447.5,-5,,WA6LSE,"Camp Verde,  Squaw Peak",AZ,OPEN,,282.3,SW,,447.5,442.5,,Yavapai,On-Air,,WA6LSE,"E-power, linked.",ARCA,
