Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,287.6,SE,,147.175,147.775,141.3,Union,On-Air,NMEMA ARC,NMFCC,
