Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
447.3,-5,77,WB7RPF,Woodland Hills,UT,OPEN,,126,NW,,447.3,442.3,77,Utah,On-Air,UVHFS,
