Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
448.325,-5,110.9,WB7UPS,Wellington,CO,OPEN,,226.8,E,,448.325,443.325,110.9,Larimer,On-Air,CCARC,
