Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
449.85,-5,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,219.7,E,,449.85,444.85,100,100,Larimer,On-Air,Map,CO State Univ ARC,Closed autopatch.,CCARC,
