Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,,110,N,,447.725,442.725,131.8,Larimer,On-Air,W7RF,CCARC,
