Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
447.2,-5,82.5,N6RFI,"Severance, Cactus Hill",CO,OPEN,,110,N,,447.2,442.2,82.5,Weld,On-Air,N6RFI,CCARC,
