Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
146.7,-0.6,146.2,K0HS,"Custer, Battle Mountain",SD,OPEN,,214.4,NNE,,146.7,146.1,146.2,146.2,Fall River,On-Air,30,Hot Springs Amateur Radio Club,E-power.,SouDak,
