Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
147.02,0.6,100,WA7UAH,"Goshen, West Mountain",UT,OPEN,,136.4,NW,,147.02,147.62,100,Utah,On-Air,Utah County from Alpine to Payson.,ERC,Autopatch.,UVHFS,
