Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Web links,Coordination,Last update
447.175,-5,88.5,ND0Q,"Pueblo, Deer Peak",CO,OPEN,,211.5,SE,,447.175,442.175,88.5,Pueblo,Off-Air,Wide area: Southeast Colorado.,Pueblo HC,11,Pueblo Ham Club,CCARC,
