Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,On-air,Sponsor,Coordination,Last update
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,187.6,W,,145.22,144.62,107.2,Mesa,Unknown,KE0TY,CCARC,
